employee_id,employee_code,gender,age,department_id,job_title,join_date,salary,email
2664,EMP02664,,44.0,13.0,Analyst,,800000,emp2664@mail.com
2665,EMP02665,male,20.0,6.0,QA,,800000,emp2665@mail.com
2666,EMP02666,Female,31.0,16.0,HR,,6 LPA,emp2666@mail.com
2667,EMP02667,male,47.0,14.0,Analyst,,-10000,
2668,EMP02668,Male,54.0,1.0,Intern,15/02/2024,6 LPA,
2669,EMP02669,F,47.0,16.0,Manager,2025-07-01,-10000,
2670,EMP02670,Male,30.0,18.0,Intern,,-10000,
2671,EMP02671,F,27.0,10.0,QA,2025-07-01,500000,emp2671@mail.com
2672,EMP02672,,52.0,19.0,Analyst,15/02/2024,-10000,
2673,EMP02673,F,31.0,16.0,Intern,2023-01-15,800000,
2674,EMP02674,F,30.0,,Intern,,6 LPA,emp2674@mail.com
2675,EMP02675,Male,53.0,2.0,Intern,15/02/2024,800000,INVALID
2676,EMP02676,F,26.0,4.0,QA,,-10000,INVALID
2677,EMP02677,,41.0,12.0,Analyst,2023-01-15,350000,INVALID
2678,EMP02678,male,50.0,13.0,HR,2025-07-01,800000,
2679,EMP02679,male,45.0,18.0,HR,,-10000,
2680,EMP02680,male,31.0,12.0,QA,2023-01-15,350000,INVALID
2681,EMP02681,male,45.0,17.0,Manager,2023-01-15,6 LPA,INVALID
2682,EMP02682,F,50.0,99.0,Engineer,2023-01-15,500000,
2683,EMP02683,F,47.0,99.0,QA,15/02/2024,6 LPA,
2684,EMP02684,Female,23.0,5.0,Intern,2025-07-01,-10000,
2685,EMP02685,,45.0,8.0,HR,,500000,INVALID
2686,EMP02686,M,37.0,10.0,Analyst,2025-07-01,,
2687,EMP02687,Male,34.0,99.0,HR,,500000,
2688,EMP02688,Female,41.0,1.0,QA,2025-07-01,6 LPA,INVALID
2689,EMP02689,Female,49.0,2.0,Intern,2023-01-15,500000,
2690,EMP02690,M,54.0,18.0,Manager,2023-01-15,-10000,
2691,EMP02691,,27.0,10.0,QA,2023-01-15,6 LPA,
2692,EMP02692,Male,28.0,10.0,Manager,2023-01-15,500000,INVALID
2693,EMP02693,F,33.0,5.0,HR,2023-01-15,500000,
2694,EMP02694,Male,58.0,18.0,Intern,15/02/2024,,
2695,EMP02695,Female,25.0,99.0,Manager,,350000,
2696,EMP02696,,58.0,10.0,Manager,2023-01-15,,
2697,EMP02697,male,44.0,6.0,Analyst,,,emp2697@mail.com
2698,EMP02698,Female,30.0,5.0,Manager,2025-07-01,350000,
2699,EMP02699,Male,99.0,99.0,Engineer,,6 LPA,INVALID
2700,EMP02700,F,53.0,6.0,Intern,2023-01-15,350000,emp2700@mail.com
2701,EMP02701,Male,35.0,99.0,Manager,2023-01-15,800000,
2702,EMP02702,F,40.0,5.0,QA,,500000,INVALID
2703,EMP02703,F,-2.0,18.0,QA,,350000,
2704,EMP02704,male,52.0,8.0,HR,2025-07-01,800000,emp2704@mail.com
2705,EMP02705,M,37.0,19.0,Intern,,500000,INVALID
2706,EMP02706,Female,35.0,99.0,HR,2023-01-15,-10000,INVALID
2707,EMP02707,male,33.0,11.0,QA,2025-07-01,500000,emp2707@mail.com
2708,EMP02708,Male,49.0,8.0,QA,15/02/2024,500000,emp2708@mail.com
2709,EMP02709,Female,24.0,18.0,Analyst,15/02/2024,800000,emp2709@mail.com
2710,EMP02710,male,37.0,6.0,Engineer,15/02/2024,800000,INVALID
2711,EMP02711,M,39.0,8.0,HR,,-10000,
2712,EMP02712,M,42.0,1.0,QA,2025-07-01,-10000,INVALID
2713,EMP02713,M,46.0,20.0,QA,,350000,
2714,EMP02714,,39.0,14.0,Intern,2023-01-15,6 LPA,emp2714@mail.com
2715,EMP02715,Male,27.0,16.0,Manager,,,emp2715@mail.com
2716,EMP02716,Male,,,Analyst,2023-01-15,,INVALID
2717,EMP02717,Female,51.0,10.0,Intern,2023-01-15,-10000,
2718,EMP02718,Male,40.0,8.0,QA,2023-01-15,800000,emp2718@mail.com
2719,EMP02719,male,39.0,99.0,HR,15/02/2024,500000,
2720,EMP02720,M,40.0,7.0,HR,2023-01-15,500000,
2721,EMP02721,Male,20.0,8.0,Manager,2025-07-01,500000,
2722,EMP02722,male,30.0,18.0,Analyst,15/02/2024,6 LPA,INVALID
2723,EMP02723,male,55.0,14.0,HR,2025-07-01,500000,INVALID
2724,EMP02724,Female,51.0,1.0,HR,2023-01-15,-10000,
2725,EMP02725,Male,59.0,5.0,Manager,2023-01-15,500000,
2726,EMP02726,Female,33.0,5.0,Manager,,-10000,
2727,EMP02727,Male,38.0,12.0,HR,,350000,
2728,EMP02728,F,43.0,20.0,Engineer,2023-01-15,500000,INVALID
2729,EMP02729,Female,23.0,15.0,Intern,2025-07-01,800000,INVALID
2730,EMP02730,M,46.0,7.0,Engineer,,,
2731,EMP02731,Male,58.0,13.0,Intern,15/02/2024,800000,
2732,EMP02732,male,25.0,19.0,Intern,,,
2733,EMP02733,Female,40.0,19.0,HR,2023-01-15,350000,INVALID
2734,EMP02734,F,33.0,12.0,Engineer,15/02/2024,,
2735,EMP02735,M,32.0,99.0,QA,,800000,
2736,EMP02736,,24.0,12.0,Manager,,350000,emp2736@mail.com
2737,EMP02737,Male,26.0,16.0,Intern,2023-01-15,800000,INVALID
2738,EMP02738,Female,56.0,1.0,Analyst,15/02/2024,350000,
2739,EMP02739,F,32.0,11.0,Intern,,800000,
2740,EMP02740,male,56.0,11.0,Engineer,,500000,INVALID
2741,EMP02741,Male,42.0,20.0,Analyst,15/02/2024,-10000,emp2741@mail.com
2742,EMP02742,F,31.0,5.0,Analyst,2025-07-01,,
2743,EMP02743,,45.0,19.0,Manager,,,INVALID
2744,EMP02744,Male,32.0,14.0,QA,2025-07-01,800000,
2745,EMP02745,Female,33.0,1.0,Intern,2023-01-15,,
2746,EMP02746,Female,36.0,6.0,Manager,2025-07-01,-10000,
2747,EMP02747,male,53.0,9.0,Manager,,6 LPA,INVALID
2748,EMP02748,,43.0,6.0,Manager,2023-01-15,350000,
2749,EMP02749,,56.0,20.0,Manager,2025-07-01,6 LPA,emp2749@mail.com
2750,EMP02750,M,56.0,5.0,Engineer,,350000,
2751,EMP02751,M,24.0,11.0,Analyst,2023-01-15,6 LPA,INVALID
2752,EMP02752,Male,37.0,,HR,2023-01-15,,emp2752@mail.com
2753,EMP02753,male,54.0,6.0,Engineer,,350000,
2754,EMP02754,Male,50.0,8.0,Engineer,2023-01-15,6 LPA,INVALID
2755,EMP02755,F,52.0,8.0,QA,2023-01-15,350000,INVALID
2756,EMP02756,male,,8.0,Engineer,15/02/2024,6 LPA,
2757,EMP02757,M,51.0,17.0,Analyst,,800000,
2758,EMP02758,,48.0,14.0,Engineer,15/02/2024,,INVALID
2759,EMP02759,M,45.0,18.0,Analyst,2025-07-01,500000,INVALID
2760,EMP02760,male,32.0,14.0,Analyst,,800000,INVALID
2761,EMP02761,Male,45.0,14.0,Intern,,-10000,
2762,EMP02762,M,32.0,2.0,Intern,2023-01-15,6 LPA,emp2762@mail.com
2763,EMP02763,Female,47.0,6.0,Analyst,,500000,
2764,EMP02764,,23.0,12.0,Engineer,2023-01-15,,emp2764@mail.com
2765,EMP02765,M,41.0,18.0,QA,15/02/2024,6 LPA,INVALID
2766,EMP02766,,52.0,11.0,Analyst,15/02/2024,,INVALID
2767,EMP02767,F,34.0,11.0,Analyst,,500000,emp2767@mail.com
2768,EMP02768,male,31.0,13.0,Manager,,800000,INVALID
2769,EMP02769,Female,29.0,2.0,Analyst,,500000,emp2769@mail.com
2770,EMP02770,Female,26.0,99.0,Engineer,2025-07-01,-10000,emp2770@mail.com
2771,EMP02771,M,46.0,2.0,Analyst,15/02/2024,6 LPA,
2772,EMP02772,F,42.0,15.0,Analyst,2025-07-01,6 LPA,
2773,EMP02773,,55.0,3.0,QA,2025-07-01,-10000,
2774,EMP02774,M,39.0,17.0,Analyst,15/02/2024,800000,
2775,EMP02775,F,35.0,11.0,QA,15/02/2024,6 LPA,INVALID
2776,EMP02776,male,52.0,14.0,Manager,,800000,
2777,EMP02777,Female,30.0,4.0,Engineer,,500000,emp2777@mail.com
2778,EMP02778,Female,47.0,5.0,QA,15/02/2024,,
2779,EMP02779,M,36.0,20.0,Intern,2025-07-01,6 LPA,
2780,EMP02780,Male,42.0,15.0,HR,2025-07-01,800000,emp2780@mail.com
2781,EMP02781,Male,58.0,17.0,Intern,,350000,
2782,EMP02782,Male,47.0,18.0,Intern,15/02/2024,-10000,INVALID
2783,EMP02783,Male,49.0,13.0,Manager,15/02/2024,350000,emp2783@mail.com
2784,EMP02784,,58.0,5.0,Intern,,-10000,
2785,EMP02785,F,-2.0,12.0,QA,2023-01-15,,emp2785@mail.com
2786,EMP02786,Female,21.0,4.0,Manager,2025-07-01,-10000,
2787,EMP02787,male,36.0,13.0,Analyst,15/02/2024,800000,INVALID
2788,EMP02788,,25.0,4.0,Manager,15/02/2024,,
2789,EMP02789,F,28.0,10.0,Analyst,15/02/2024,6 LPA,emp2789@mail.com
2790,EMP02790,M,42.0,6.0,Engineer,,,
2791,EMP02791,F,20.0,11.0,Intern,15/02/2024,500000,
2792,EMP02792,,30.0,12.0,Engineer,,6 LPA,emp2792@mail.com
2793,EMP02793,M,29.0,17.0,Manager,15/02/2024,800000,INVALID
2794,EMP02794,male,43.0,6.0,Manager,,500000,
2795,EMP02795,M,41.0,10.0,QA,15/02/2024,-10000,emp2795@mail.com
2796,EMP02796,,41.0,19.0,Intern,2025-07-01,-10000,
2797,EMP02797,M,25.0,,Engineer,15/02/2024,6 LPA,
2798,EMP02798,M,57.0,3.0,Engineer,,6 LPA,
2799,EMP02799,M,,2.0,Engineer,2025-07-01,800000,
2800,EMP02800,Female,45.0,16.0,Intern,,-10000,
2801,EMP02801,,41.0,6.0,Engineer,15/02/2024,800000,emp2801@mail.com
2802,EMP02802,F,45.0,12.0,Intern,2025-07-01,350000,
2803,EMP02803,F,42.0,11.0,QA,15/02/2024,6 LPA,INVALID
2804,EMP02804,F,55.0,18.0,Manager,,,INVALID
2805,EMP02805,M,33.0,11.0,QA,15/02/2024,6 LPA,INVALID
2806,EMP02806,male,25.0,16.0,QA,,6 LPA,
2807,EMP02807,male,41.0,10.0,Intern,2025-07-01,-10000,
2808,EMP02808,,55.0,17.0,Intern,,-10000,
2809,EMP02809,male,58.0,19.0,Analyst,,,INVALID
2810,EMP02810,male,52.0,3.0,Manager,,800000,
2811,EMP02811,M,22.0,18.0,HR,,-10000,
2812,EMP02812,M,-2.0,99.0,QA,,-10000,
2813,EMP02813,Male,21.0,99.0,Analyst,2023-01-15,-10000,
2814,EMP02814,Female,26.0,11.0,QA,2023-01-15,6 LPA,INVALID
2815,EMP02815,M,41.0,12.0,Intern,2025-07-01,6 LPA,
2816,EMP02816,Male,55.0,9.0,Analyst,,800000,INVALID
2817,EMP02817,male,31.0,18.0,Manager,2025-07-01,500000,
2818,EMP02818,,27.0,12.0,Engineer,,800000,
2819,EMP02819,M,43.0,9.0,Intern,2025-07-01,-10000,
2820,EMP02820,,55.0,18.0,HR,2025-07-01,500000,
2821,EMP02821,M,23.0,6.0,Engineer,15/02/2024,6 LPA,
2822,EMP02822,,29.0,6.0,Engineer,15/02/2024,6 LPA,
2823,EMP02823,male,56.0,9.0,Manager,15/02/2024,,
2824,EMP02824,M,47.0,18.0,Manager,,500000,
2825,EMP02825,M,57.0,15.0,Analyst,2025-07-01,6 LPA,INVALID
2826,EMP02826,F,51.0,15.0,QA,,350000,
2827,EMP02827,M,33.0,15.0,Manager,2023-01-15,6 LPA,
2828,EMP02828,male,27.0,9.0,Intern,,500000,emp2828@mail.com
2829,EMP02829,,21.0,5.0,Engineer,2025-07-01,-10000,
2830,EMP02830,Female,48.0,,Intern,2025-07-01,350000,
2831,EMP02831,Male,42.0,4.0,Intern,,6 LPA,
2832,EMP02832,F,43.0,12.0,Intern,2023-01-15,,emp2832@mail.com
2833,EMP02833,male,41.0,14.0,Manager,2023-01-15,500000,
2834,EMP02834,,54.0,5.0,Analyst,2023-01-15,350000,emp2834@mail.com
2835,EMP02835,Female,-2.0,2.0,Engineer,,,INVALID
2836,EMP02836,Female,36.0,12.0,Manager,15/02/2024,,emp2836@mail.com
2837,EMP02837,M,29.0,19.0,Engineer,,,
2838,EMP02838,Male,32.0,99.0,QA,2025-07-01,,
2839,EMP02839,F,48.0,17.0,Manager,,350000,emp2839@mail.com
2840,EMP02840,Male,,9.0,Analyst,2023-01-15,-10000,
2841,EMP02841,M,25.0,16.0,Intern,2023-01-15,800000,INVALID
2842,EMP02842,,20.0,2.0,QA,2023-01-15,6 LPA,emp2842@mail.com
2843,EMP02843,male,48.0,1.0,HR,2023-01-15,800000,
2844,EMP02844,Male,30.0,9.0,Engineer,,,
2845,EMP02845,,41.0,1.0,Manager,15/02/2024,-10000,INVALID
2846,EMP02846,F,49.0,3.0,Analyst,,500000,
2847,EMP02847,Male,35.0,18.0,Intern,,6 LPA,
2848,EMP02848,male,22.0,8.0,QA,15/02/2024,350000,INVALID
2849,EMP02849,Female,47.0,6.0,Analyst,15/02/2024,,emp2849@mail.com
2850,EMP02850,M,21.0,15.0,Engineer,2025-07-01,800000,
2851,EMP02851,M,60.0,5.0,HR,,,
2852,EMP02852,Female,43.0,99.0,Manager,2023-01-15,800000,
2853,EMP02853,Male,59.0,19.0,Intern,2025-07-01,800000,INVALID
2854,EMP02854,Female,45.0,5.0,HR,,-10000,INVALID
2855,EMP02855,,41.0,20.0,Intern,,800000,INVALID
2856,EMP02856,male,25.0,99.0,Intern,,500000,INVALID
2857,EMP02857,Female,54.0,99.0,Analyst,,-10000,emp2857@mail.com
2858,EMP02858,Male,60.0,8.0,Manager,,,INVALID
2859,EMP02859,male,55.0,5.0,Manager,2025-07-01,,emp2859@mail.com
2860,EMP02860,Female,99.0,15.0,Engineer,,6 LPA,
2861,EMP02861,,34.0,5.0,Analyst,,800000,
2862,EMP02862,M,31.0,9.0,Engineer,,350000,emp2862@mail.com
2863,EMP02863,male,60.0,8.0,Analyst,2025-07-01,800000,
2864,EMP02864,Female,55.0,7.0,Analyst,2023-01-15,-10000,
2865,EMP02865,Male,30.0,15.0,Manager,,800000,
2866,EMP02866,male,39.0,10.0,Engineer,2025-07-01,500000,
2867,EMP02867,,49.0,14.0,Manager,2023-01-15,800000,
2868,EMP02868,F,22.0,2.0,Analyst,,350000,emp2868@mail.com
2869,EMP02869,,-2.0,5.0,HR,15/02/2024,800000,
2870,EMP02870,Female,60.0,9.0,Engineer,,,
2871,EMP02871,male,47.0,11.0,Manager,,-10000,INVALID
2872,EMP02872,male,99.0,11.0,Analyst,2023-01-15,6 LPA,
2873,EMP02873,Female,47.0,10.0,Engineer,2025-07-01,-10000,INVALID
2874,EMP02874,Female,,6.0,QA,15/02/2024,350000,emp2874@mail.com
2875,EMP02875,male,20.0,17.0,HR,2023-01-15,6 LPA,INVALID
2876,EMP02876,F,39.0,19.0,Intern,,6 LPA,INVALID
2877,EMP02877,F,30.0,12.0,Analyst,2025-07-01,-10000,emp2877@mail.com
2878,EMP02878,F,22.0,10.0,Engineer,2025-07-01,-10000,INVALID
2879,EMP02879,F,54.0,19.0,QA,,6 LPA,
2880,EMP02880,M,43.0,13.0,Engineer,,500000,
2881,EMP02881,F,53.0,6.0,Analyst,2023-01-15,-10000,emp2881@mail.com
2882,EMP02882,Female,28.0,10.0,Analyst,,350000,INVALID
2883,EMP02883,F,57.0,4.0,Manager,15/02/2024,6 LPA,
2884,EMP02884,M,23.0,14.0,QA,,-10000,
2885,EMP02885,Male,28.0,10.0,Manager,,350000,
2886,EMP02886,Male,-2.0,15.0,Analyst,,-10000,INVALID
2887,EMP02887,male,39.0,13.0,Manager,2025-07-01,6 LPA,
2888,EMP02888,M,37.0,14.0,Manager,,500000,emp2888@mail.com
2889,EMP02889,,54.0,6.0,QA,,500000,
2890,EMP02890,,44.0,17.0,QA,,-10000,
2891,EMP02891,M,20.0,6.0,Manager,2023-01-15,350000,
2892,EMP02892,Female,37.0,13.0,HR,15/02/2024,,
2893,EMP02893,Female,45.0,5.0,Intern,,500000,emp2893@mail.com
2894,EMP02894,Female,54.0,2.0,Analyst,,350000,INVALID
2895,EMP02895,M,55.0,16.0,Manager,2023-01-15,350000,emp2895@mail.com
2896,EMP02896,Female,20.0,99.0,QA,,-10000,INVALID
2897,EMP02897,,47.0,99.0,QA,2025-07-01,350000,
2898,EMP02898,F,26.0,16.0,Engineer,,,
2899,EMP02899,M,33.0,14.0,Analyst,2025-07-01,,
2900,EMP02900,M,57.0,18.0,Manager,,,emp2900@mail.com
2901,EMP02901,F,-2.0,7.0,QA,,,INVALID
2902,EMP02902,M,60.0,6.0,Analyst,2025-07-01,500000,
2903,EMP02903,Female,28.0,3.0,QA,15/02/2024,500000,emp2903@mail.com
2904,EMP02904,male,34.0,7.0,QA,15/02/2024,-10000,
2905,EMP02905,F,54.0,4.0,Intern,15/02/2024,800000,
2906,EMP02906,Female,-2.0,16.0,Analyst,,6 LPA,INVALID
2907,EMP02907,Male,44.0,19.0,Intern,2025-07-01,350000,INVALID
2908,EMP02908,Male,39.0,10.0,HR,2023-01-15,-10000,
2909,EMP02909,Female,23.0,,Analyst,,800000,emp2909@mail.com
2910,EMP02910,Female,25.0,4.0,QA,,,emp2910@mail.com
2911,EMP02911,Female,35.0,5.0,Manager,,6 LPA,emp2911@mail.com
2912,EMP02912,Female,44.0,11.0,QA,,350000,
2913,EMP02913,F,21.0,15.0,Intern,15/02/2024,350000,
2914,EMP02914,F,41.0,19.0,Manager,2023-01-15,6 LPA,emp2914@mail.com
2915,EMP02915,F,28.0,14.0,HR,,6 LPA,
2916,EMP02916,Female,20.0,18.0,Engineer,15/02/2024,500000,
2917,EMP02917,F,43.0,7.0,Analyst,15/02/2024,500000,
2918,EMP02918,M,57.0,13.0,QA,,500000,
2919,EMP02919,F,99.0,19.0,Engineer,,-10000,emp2919@mail.com
2920,EMP02920,M,26.0,1.0,QA,,800000,emp2920@mail.com
2921,EMP02921,,21.0,99.0,Intern,15/02/2024,500000,
2922,EMP02922,Male,28.0,8.0,Manager,,,INVALID
2923,EMP02923,M,53.0,16.0,HR,,350000,emp2923@mail.com
2924,EMP02924,F,23.0,3.0,Analyst,,800000,emp2924@mail.com
2925,EMP02925,F,55.0,15.0,QA,15/02/2024,350000,
2926,EMP02926,M,44.0,14.0,Intern,15/02/2024,500000,INVALID
2927,EMP02927,male,41.0,17.0,Manager,2025-07-01,800000,INVALID
2928,EMP02928,Male,24.0,2.0,QA,,6 LPA,INVALID
2929,EMP02929,Female,32.0,6.0,HR,15/02/2024,350000,
2930,EMP02930,Female,38.0,14.0,HR,,6 LPA,emp2930@mail.com
2931,EMP02931,M,53.0,3.0,Intern,2025-07-01,,emp2931@mail.com
2932,EMP02932,,58.0,13.0,QA,,6 LPA,
2933,EMP02933,F,50.0,14.0,QA,,800000,
2934,EMP02934,,55.0,4.0,Manager,15/02/2024,-10000,INVALID
2935,EMP02935,Male,37.0,17.0,Analyst,15/02/2024,-10000,
2936,EMP02936,,39.0,20.0,Manager,2025-07-01,6 LPA,
2937,EMP02937,Male,42.0,8.0,Analyst,,6 LPA,emp2937@mail.com
2938,EMP02938,Female,53.0,9.0,Intern,2023-01-15,500000,INVALID
2939,EMP02939,,55.0,12.0,Analyst,,,
2940,EMP02940,male,29.0,17.0,Manager,2025-07-01,-10000,
2941,EMP02941,,26.0,9.0,Manager,2023-01-15,-10000,
2942,EMP02942,F,32.0,14.0,HR,,6 LPA,
2943,EMP02943,male,41.0,17.0,Manager,,800000,emp2943@mail.com
2944,EMP02944,M,24.0,,QA,2025-07-01,-10000,
2945,EMP02945,F,54.0,3.0,Analyst,,500000,INVALID
2946,EMP02946,M,35.0,5.0,Engineer,,-10000,emp2946@mail.com
2947,EMP02947,M,54.0,12.0,Engineer,2025-07-01,6 LPA,emp2947@mail.com
2948,EMP02948,,35.0,20.0,Engineer,15/02/2024,,emp2948@mail.com
2949,EMP02949,F,32.0,7.0,Analyst,,-10000,
2950,EMP02950,F,51.0,7.0,Engineer,,-10000,INVALID
2951,EMP02951,F,23.0,4.0,Engineer,,,
2952,EMP02952,M,21.0,8.0,HR,15/02/2024,500000,INVALID
2953,EMP02953,Female,55.0,20.0,Analyst,,-10000,emp2953@mail.com
2954,EMP02954,male,43.0,12.0,Manager,,,INVALID
2955,EMP02955,F,44.0,12.0,HR,,6 LPA,INVALID
2956,EMP02956,male,-2.0,18.0,Manager,2023-01-15,800000,INVALID
2957,EMP02957,M,39.0,18.0,Engineer,,-10000,emp2957@mail.com
2958,EMP02958,Female,38.0,7.0,Engineer,,,INVALID
2959,EMP02959,F,60.0,9.0,Intern,2023-01-15,6 LPA,emp2959@mail.com
2960,EMP02960,male,49.0,16.0,HR,2023-01-15,-10000,emp2960@mail.com
2961,EMP02961,,58.0,1.0,Manager,2025-07-01,-10000,
2962,EMP02962,Male,46.0,10.0,Manager,15/02/2024,500000,INVALID
2963,EMP02963,Male,51.0,14.0,Engineer,2023-01-15,6 LPA,emp2963@mail.com
2964,EMP02964,Male,32.0,1.0,Intern,2025-07-01,500000,INVALID
2965,EMP02965,Female,37.0,9.0,Intern,,500000,
2966,EMP02966,Male,60.0,1.0,Engineer,2023-01-15,-10000,
2967,EMP02967,Female,56.0,15.0,QA,,500000,emp2967@mail.com
2968,EMP02968,F,56.0,4.0,Manager,2023-01-15,,
2969,EMP02969,F,32.0,6.0,Intern,2023-01-15,-10000,emp2969@mail.com
2970,EMP02970,M,51.0,10.0,Manager,,800000,
2971,EMP02971,M,26.0,5.0,HR,2023-01-15,-10000,
2972,EMP02972,Male,33.0,14.0,Engineer,2025-07-01,800000,emp2972@mail.com
2973,EMP02973,Male,47.0,11.0,Intern,15/02/2024,350000,INVALID
2974,EMP02974,Male,49.0,99.0,Intern,2025-07-01,,emp2974@mail.com
2975,EMP02975,male,49.0,3.0,Manager,15/02/2024,-10000,
2976,EMP02976,F,-2.0,10.0,QA,,-10000,INVALID
2977,EMP02977,F,45.0,8.0,HR,2023-01-15,800000,
2978,EMP02978,F,44.0,8.0,Intern,,-10000,emp2978@mail.com
2979,EMP02979,Male,53.0,2.0,HR,2025-07-01,500000,
2980,EMP02980,,25.0,18.0,Intern,,-10000,
2981,EMP02981,,33.0,6.0,Engineer,,800000,
2982,EMP02982,M,58.0,2.0,Intern,2025-07-01,-10000,
2983,EMP02983,male,55.0,1.0,Analyst,15/02/2024,350000,
2984,EMP02984,F,32.0,10.0,Engineer,2025-07-01,500000,INVALID
2985,EMP02985,Male,28.0,18.0,Analyst,,800000,emp2985@mail.com
2986,EMP02986,,,11.0,QA,15/02/2024,-10000,emp2986@mail.com
2987,EMP02987,Female,38.0,12.0,Analyst,2025-07-01,500000,
2988,EMP02988,,60.0,4.0,Engineer,15/02/2024,800000,
2989,EMP02989,Male,99.0,99.0,Analyst,2023-01-15,800000,emp2989@mail.com
2990,EMP02990,Male,48.0,18.0,Engineer,,500000,
2991,EMP02991,Male,42.0,4.0,HR,,800000,emp2991@mail.com
2992,EMP02992,Male,31.0,99.0,Engineer,,350000,emp2992@mail.com
2993,EMP02993,M,47.0,1.0,QA,,350000,INVALID
2994,EMP02994,F,46.0,9.0,QA,2023-01-15,6 LPA,
2995,EMP02995,,25.0,99.0,QA,,350000,emp2995@mail.com
2996,EMP02996,Female,-2.0,5.0,QA,15/02/2024,,INVALID
2997,EMP02997,F,34.0,14.0,Manager,2023-01-15,-10000,emp2997@mail.com
2998,EMP02998,Female,21.0,8.0,Intern,15/02/2024,,
2999,EMP02999,male,33.0,13.0,Intern,,-10000,emp2999@mail.com
3000,EMP03000,,99.0,1.0,QA,2025-07-01,500000,INVALID
3001,EMP03001,Female,99.0,8.0,HR,2025-07-01,,INVALID
3002,EMP03002,Female,37.0,11.0,Engineer,15/02/2024,800000,
3003,EMP03003,Male,32.0,14.0,HR,2023-01-15,-10000,emp3003@mail.com
3004,EMP03004,M,54.0,12.0,QA,2025-07-01,500000,emp3004@mail.com
3005,EMP03005,Female,32.0,15.0,Engineer,2025-07-01,350000,INVALID
3006,EMP03006,M,35.0,3.0,Intern,,800000,
3007,EMP03007,male,58.0,9.0,QA,15/02/2024,350000,INVALID
3008,EMP03008,Female,47.0,,QA,2025-07-01,800000,
3009,EMP03009,Male,52.0,99.0,QA,2023-01-15,,INVALID
3010,EMP03010,Male,51.0,18.0,HR,2023-01-15,,INVALID
3011,EMP03011,Female,30.0,6.0,Engineer,,6 LPA,
3012,EMP03012,M,51.0,4.0,HR,,500000,emp3012@mail.com
3013,EMP03013,male,38.0,19.0,HR,,6 LPA,
3014,EMP03014,Male,59.0,6.0,Intern,2025-07-01,-10000,
3015,EMP03015,Female,39.0,8.0,Manager,,6 LPA,
3016,EMP03016,F,20.0,15.0,Manager,,500000,
3017,EMP03017,male,36.0,10.0,QA,,6 LPA,
3018,EMP03018,F,31.0,7.0,Manager,2023-01-15,350000,
3019,EMP03019,M,50.0,7.0,HR,,6 LPA,INVALID
3020,EMP03020,male,34.0,3.0,QA,2023-01-15,6 LPA,
3021,EMP03021,M,21.0,20.0,HR,,-10000,
3022,EMP03022,male,41.0,6.0,QA,,350000,
3023,EMP03023,Female,47.0,3.0,Intern,,350000,
3024,EMP03024,F,33.0,4.0,QA,,,
3025,EMP03025,M,34.0,15.0,Manager,15/02/2024,350000,emp3025@mail.com
3026,EMP03026,male,20.0,1.0,Analyst,,800000,
3027,EMP03027,male,20.0,17.0,HR,,500000,emp3027@mail.com
3028,EMP03028,,49.0,16.0,Engineer,15/02/2024,800000,
3029,EMP03029,F,34.0,5.0,HR,2025-07-01,350000,emp3029@mail.com
3030,EMP03030,F,50.0,5.0,Analyst,2023-01-15,800000,
3031,EMP03031,male,44.0,10.0,Intern,,6 LPA,
3032,EMP03032,,-2.0,3.0,Intern,2023-01-15,6 LPA,INVALID
3033,EMP03033,Female,52.0,,Manager,,6 LPA,INVALID
3034,EMP03034,Male,21.0,6.0,Analyst,,-10000,emp3034@mail.com
3035,EMP03035,M,49.0,6.0,Analyst,,-10000,
3036,EMP03036,M,50.0,7.0,Intern,,800000,INVALID
3037,EMP03037,F,37.0,3.0,Manager,2023-01-15,800000,INVALID
3038,EMP03038,,39.0,18.0,Intern,2025-07-01,-10000,
3039,EMP03039,,59.0,12.0,Manager,,350000,
3040,EMP03040,F,37.0,4.0,QA,,800000,
3041,EMP03041,F,24.0,5.0,Intern,2023-01-15,,emp3041@mail.com
3042,EMP03042,male,40.0,12.0,HR,2025-07-01,500000,INVALID
3043,EMP03043,male,36.0,18.0,Intern,15/02/2024,-10000,
3044,EMP03044,Female,21.0,9.0,HR,,,INVALID
3045,EMP03045,Male,39.0,,HR,2023-01-15,6 LPA,
3046,EMP03046,male,30.0,11.0,Intern,,,
3047,EMP03047,M,99.0,3.0,Intern,,800000,
3048,EMP03048,male,24.0,8.0,HR,2025-07-01,6 LPA,
3049,EMP03049,male,33.0,99.0,HR,,6 LPA,
3050,EMP03050,,36.0,4.0,Engineer,,6 LPA,emp3050@mail.com
3051,EMP03051,M,27.0,5.0,Analyst,2025-07-01,,
3052,EMP03052,Male,54.0,11.0,Engineer,,,INVALID
3053,EMP03053,Male,25.0,17.0,Manager,2025-07-01,6 LPA,INVALID
3054,EMP03054,male,24.0,2.0,Engineer,2025-07-01,800000,
3055,EMP03055,Female,51.0,99.0,Intern,,800000,emp3055@mail.com
3056,EMP03056,M,55.0,7.0,Engineer,,350000,
3057,EMP03057,male,38.0,11.0,QA,,500000,INVALID
3058,EMP03058,F,60.0,12.0,QA,,500000,
3059,EMP03059,Male,22.0,13.0,HR,2025-07-01,6 LPA,INVALID
3060,EMP03060,F,44.0,3.0,HR,,6 LPA,
